,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
25675,994503,4329,MEAT,National,LAMB,RIB, 
25695,994766,5657,SEAFOOD-PCKGD,National,SEAFOOD - MISC,DRESSINGS,15 OZ
25697,994791,1161,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,4 OZ
25700,994807,4299,MEAT,National,CHICKEN,CHICKEN THIGHS, 
25711,994920,4299,MEAT,National,CHICKEN,CHICKEN THIGHS, 
25726,995004,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,12.21 OZ
25762,995311,69,MEAT-PCKGD,Private,BACON,BETTER FOR YOU,12 OZ
25765,995345,3412,MEAT,National,BEEF,CORNED BEEF, 
25770,995408,914,SEAFOOD-PCKGD,National,FROZEN - BOXED(GROCERY),SEAFOOD-FRZ-BRD SHRIMP,20 OZ
25774,995436,4680,MEAT,National,CHICKEN,CORNISH HEN, 
25780,995469,3986,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
25829,995896,781,MEAT-PCKGD,National,BACON,PREMIUM,1 LB
25833,995916,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB
25843,996028,4184,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
25859,996177,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),2 OZ
25901,996557,2790,MEAT,National,TURKEY,TURKEY BREAST BONELESS, 
25913,996677,4350,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
25947,996955,2972,MEAT,National,BEEF,KABOBS, 
25953,996984,4741,MEAT,National,BEEF,VARIETY MEAT - CUBE/STW/STRP, 
25954,997011,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,11 OZ
25970,997119,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,16 OZ
25986,997224,4654,MEAT,National,TURKEY,TURKEY PARTS SMOKED, 
25992,997272,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,20OZ
26004,997374,3658,MEAT,National,BEEF,GRND/PATTY - BEEF, 
26041,997712,4757,MEAT,National,PORK,MARINATED PORK, 
26050,997796,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,9 OZ
26051,997801,4780,MEAT,National,SMOKED MEATS,HAMS-HALF/PORT BONE-IN, 
26082,998055,4863,MEAT,National,SMOKED MEATS,MARINATED PORK, 
26083,998056,2049,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW SHLFSH-OTHER,16 OZ
26089,998143,2825,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
26092,998171,3845,MEAT,National,BEEF,PRIMAL, 
26100,998236,2209,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,19.76 OZ
26102,998239,2819,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
26140,998567,4741,MEAT,National,BEEF,VARIETY MEAT - CUBE/STW/STRP, 
26166,998798,1161,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3 OZ
26179,998887,1425,MEAT-PCKGD,National,LUNCHMEAT,HAM - STEAKS/SLICES/CUBES,12 OZ
26210,999107,3040,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
26225,999217,472,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS, 
26228,999250,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
26233,999270,1425,MEAT-PCKGD,National,BACON,ECONOMY,1 LB
26234,999286,3990,MEAT,National,CHICKEN,CHICKEN THIGHS, 
26238,999347,4309,MEAT,National,CHICKEN,BREAST - BONE-IN, 
26243,999375,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,11.6 OZ
26247,999389,1178,GROCERY,National,SEAFOOD - SHELF STABLE,SALMON,3 OZ POUCH
26260,999581,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5 OZ
26286,999769,974,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,16 OZ
26288,999779,69,MEAT,Private,BEEF,LEAN,3 LB
26298,999858,2854,MEAT,National,BEEF,PRIMAL, 
26321,1000002,4373,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
26368,1000378,4334,MEAT,National,PORK,STUFFED/MIXED PORK, 
26407,1000715,2857,MEAT,National,BEEF,PATTIES, 
26410,1000736,781,GROCERY,National,MEAT - SHELF STABLE,LUNCHEON MEAT,12 OZ
26411,1000753,2822,MEAT,National,BEEF,SELECT BEEF, 
26456,1001148,69,MEAT-PCKGD,Private,LUNCHMEAT,BOLOGNA,16 OZ
26464,1001266,69,MEAT-PCKGD,Private,BACON,PREMIUM,12 OZ
26549,1002076,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
26551,1002097,4307,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
26579,1002418,69,MEAT-PCKGD,Private,MEAT - MISC,DRUMS (IQF),3 LB
26585,1002459,69,MEAT-PCKGD,Private,LUNCHMEAT,LOAVE,16 OZ
26591,1002487,3303,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RW-ALL, 
26592,1002492,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,16 OZ
26619,1002724,4461,DELI,National,DELI MEATS,MEAT:HAM BULK, 
26627,1002787,1216,MEAT-PCKGD,National,FROZEN MEAT,BEEF - FULLY COOKED,42 OZ
26630,1002829,3627,MEAT,National,TURKEY,BREAST - BONE-IN (FRZ), 
26634,1002848,69,SEAFOOD,Private,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,7.5 OZ
26635,1002850,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,12 OZ
26640,1002910,1323,MEAT-PCKGD,National,HOT DOGS,PREMIUM - BEEF,12.8 OZ
26647,1002980,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,6 OZ
26695,1003364,4724,MEAT,National,BEEF,GRND/PATTY - CHUCK, 
26696,1003379,3421,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
26699,1003422,2925,MEAT,National,BEEF,CHOICE BEEF, 
26711,1003516,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,19.51 OZ
26721,1003611,3418,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
26728,1003649,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,6 OZ
26730,1003665,3350,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
26748,1003774,1161,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,1 OZ
26750,1003788,4860,MEAT-PCKGD,National,DINNER SAUSAGE,GROUND PORK, 
26768,1003943,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,1 LB
26784,1004058,3063,MEAT,National,PORK,VARIETY MEAT - EXTERNAL, 
26787,1004097,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,6 OZ
26788,1004114,2819,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
26820,1004420,1089,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,5 OZ
26840,1004613,2806,MEAT,National,BEEF,SELECT BEEF, 
26862,1004867,4470,DELI,National,DELI MEATS,MEAT:HAM BULK, 
26868,1004899,3035,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
26892,1005149,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,12 OZ
26906,1005303,3032,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
27025,1006438,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
27049,1006626,69,MEAT-PCKGD,Private,LUNCHMEAT,MISCELLANEOUS,2.0 OZ
27079,1006884,318,MEAT,National,SMOKED MEATS,HAMS-DRY CURED/COUNTRY,12 OZ
27086,1006911,3848,MEAT,National,BEEF,NATURAL, 
27095,1007044,1216,MEAT-PCKGD,National,MEAT - MISC,GRND/PATTY - FROZEN,160 OZ
27109,1007168,1719,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,14 OZ
27128,1007285,69,DELI,Private,CHICKEN/POULTRY,CHIX: ROTISSERIE (HOT), 
27163,1007530,921,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,7 OZ
27168,1007579,2856,MEAT,National,BEEF,PRIMAL, 
27177,1007667,2941,MEAT,National,BEEF,CHOICE BEEF, 
27193,1007805,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,1 LB
27212,1008006,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.4 OZ
27246,1008324,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,12.25 OZ
27249,1008343,1230,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
27256,1008400,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,3 LB
27268,1008531,274,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,18.1 OZ
27271,1008546,2186,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,2 OZ
27299,1008736,69,DELI,Private,CHICKEN/POULTRY,CHIX: CHICKEN DINNERS/SNACKS H, 
27320,1008859,3863,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
27345,1009086,3055,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
27347,1009099,3034,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
27368,1009321,3013,MEAT,National,PORK,SHLDR - STK/CHP/SLC, 
27417,1009831,1018,MEAT,National,TURKEY,TURKEY GRND/PTTY,16 OZ
27421,1009850,69,MEAT-PCKGD,Private,LUNCHMEAT,BOLOGNA,2LBS
27441,1010051,1769,MEAT-PCKGD,National,FROZEN MEAT,SEASONED POULTRY,12 OZ
27446,1010099,2792,MEAT,National,TURKEY,BREAST - BONELESS, 
27453,1010153,2911,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
27467,1010214,1066,MEAT-PCKGD,National,BACON,FLAVORED/OTHER,16 OZ
27472,1010259,2090,DELI,National,DELI MEATS,MEAT: TURKEY PPK/PRESLC,8 OZ
27481,1010315,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,9 OZ
27503,1010573,2831,MEAT,National,BEEF,SELECT BEEF, 
27515,1010690,5599,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),6 OZ
27518,1010715,2986,MEAT,National,VEAL,CHUCK/SHOULDER, 
27520,1010718,1161,MEAT-PCKGD,National,MEAT - MISC,PEPPERONI/SALAMI,12 OZ
27521,1010724,4651,MEAT,National,TURKEY,WHOLE HENS (UNDER 15LBS), 
27522,1010727,2848,MEAT,National,BEEF,GRND/PATTY - BEEF, 
27524,1010733,4780,MEAT,National,PORK,STUFFED/MIXED PORK, 
27586,1011328,3049,MEAT,National,PORK,LOIN - ROAST, 
27633,1011809,2219,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,16 OZ
27649,1011974,2782,MEAT,National,TURKEY,TURKEY DRUMS, 
27674,1012243,1138,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,10 OZ
27688,1012315,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,16.2 OZ
27701,1012406,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-BRD SHRIMP,6 OZ
27712,1012514,3060,MEAT,National,BEEF,RIBS, 
27716,1012525,3845,MEAT,National,BEEF,PRIMAL, 
27723,1012587,69,MEAT-PCKGD,Private,MEAT - MISC,GRND/PATTY - FROZEN,3 LB
27737,1012701,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,11.5 OZ
27751,1012851,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,10.6 OZ
27761,1012922,665,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,1 LB
27773,1013082,4663,MEAT,National,TURKEY,TURKEY GRND/PTTY, 
27786,1013167,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,9 OZ
27803,1013307,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD WHOLE FILLETS,8 OZ
27805,1013318,3001,MEAT,National,LAMB,THIN MEATS, 
27813,1013389,5226,MEAT-PCKGD,National,HOT DOGS,KOSHER/SPECIALTY,16    OZ
27867,1013807,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.25 OZ
27869,1013826,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,12 OZ
27871,1013841,4041,MEAT,National,PORK,ENHANCED, 
27881,1013925,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,1LB
27891,1013999,1508,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,10 OZ
27909,1014123,2851,MEAT,National,BEEF,GRND/PATTY - BEEF, 
28001,1014906,3016,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
28007,1014934,5271,MEAT-PCKGD,National,FROZEN MEAT,FROZEN MEAT,28 OZ
28023,1015067,2219,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,9.6 OZ
28045,1015245,2012,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,12 OZ
28063,1015443,4805,MEAT,National,SMOKED MEATS,MISCELLANEOUS, 
28072,1015532,274,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,21 OZ
28077,1015597,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,10.55OZ
28091,1015731,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO, 
28105,1015826,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,2.5 OZ
28133,1016003,748,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,10 OZ
28139,1016093,4313,MEAT,National,CHICKEN,CHICKEN LEGS/QUARTERS, 
28143,1016123,4313,MEAT,National,CHICKEN,CHICKEN LEGS/QUARTERS, 
28148,1016164,935,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),4 OZ
28163,1016298,4074,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
28166,1016314,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,20 OZ
28167,1016318,2065,MEAT-PCKGD,National,HEAT/SERVE,CHICKEN BREAST BONE IN,12.48 OZ
28175,1016377,93,MEAT-PCKGD,National,HOT DOGS,KOSHER/SPECIALTY,16 OZ
28178,1016421,472,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,4.5 OZ
28218,1016782,1230,MEAT-PCKGD,National,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,16 OZ
28226,1016846,1161,MEAT-PCKGD,National,MEAT - MISC,PEPPERONI/SALAMI,7 OZ
28262,1017201,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,12.45OZ
28286,1017330,472,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,.97 OZ
28332,1017782,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,12 OZ
28354,1017966,4310,MEAT,National,CHICKEN,CHICKEN DRUMS, 
28411,1018457,2891,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
28415,1018505,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,1LB
28449,1018740,3516,DELI,National,DELI MEATS,MEAT:HAM BULK, 
28458,1018811,4072,MEAT,National,SMOKED MEATS,BACON - BELLY/JOWL, 
28496,1019078,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,11.95OZ
28504,1019126,4317,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
28506,1019142,1007,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,1 LB
28516,1019257,4555,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
28517,1019275,5963,MEAT-PCKGD,National,MEAT - MISC,MEAT-MISC-MISC,16 OZ
28533,1019389,3721,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
28538,1019455,4441,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
28565,1019707,1094,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,16 OZ
28572,1019744,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,6 OZ
28594,1019889,3033,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
28642,1020413,3664,MEAT,National,BEEF,GRND/PATTY - ROUND, 
28650,1020472,2808,MEAT,National,BEEF,SELECT BEEF, 
28661,1020581,3050,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
28667,1020623,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,4.1 OZ
28682,1020751,3047,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
28687,1020770,665,MEAT-PCKGD,National,BACON,ECONOMY,1 LB
28694,1020861,4568,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
28746,1021416,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVE,10 OZ
28761,1021499,2846,MEAT,National,BEEF,LEAN, 
28762,1021519,2852,MEAT,National,BEEF,PRIMAL, 
28791,1021715,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
28811,1021933,3036,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
28821,1022060,1161,MEAT-PCKGD,National,MEAT - MISC,PEPPERONI/SALAMI,12 OZ
28829,1022105,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,5 OZ
28836,1022199,3029,MEAT,National,PORK,RIBS, 
28861,1022357,1138,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ
28866,1022388,4279,MEAT,National,TURKEY,WHOLE HENS (UNDER 15LBS), 
28867,1022396,1089,MEAT-PCKGD,National,MEAT - MISC,SNACK MEAT,1.5 LB
28901,1022801,1107,GROCERY,National,MEAT - SHELF STABLE,TAMALES (STOCKED N/CANNED MEAT,13 1/2 OZ
28935,1023082,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-MISC,4 OZ
28939,1023096,4891,MEAT,National,EXOTIC GAME/FOWL,DUCK, 
28961,1023403,3063,MEAT,National,PORK,VARIETY MEAT - EXTERNAL, 
28970,1023466,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,13.2 OZ
28999,1023742,3383,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRE-LIVE SHLFSH-OTHER, 
29006,1023792,3030,PORK,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
29031,1024006,1094,MEAT-PCKGD,National,MEAT - MISC,SNACK MEAT,8 OZ
29036,1024057,4833,MEAT,National,SMOKED MEATS,RW FRESH PROCESSED MEAT, 
29096,1024617,2219,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,16 OZ
29100,1024646,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,10.5 OZ
29105,1024726,2869,MEAT,National,BEEF,CHOICE BEEF, 
29112,1024763,3041,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
29116,1024833,1251,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,4.5 OZ
29135,1024998,1089,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,6 OZ
29179,1025535,4335,MEAT,National,PORK,SEASONED PORK, 
29180,1025545,4295,MEAT,National,EXOTIC GAME/FOWL,CORNISH HEN, 
29186,1025586,2819,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
29189,1025611,69,MEAT-PCKGD,Private,MEAT - MISC,WINGS (IQF),64 OZ
29190,1025612,2942,MEAT,National,BEEF,CHOICE BEEF, 
29200,1025686,4295,MEAT,National,EXOTIC GAME/FOWL,CORNISH HEN, 
29211,1025773,1230,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,14 OZ
29230,1026053,2782,MEAT,National,TURKEY,TURKEY DRUMS, 
29233,1026058,781,MEAT-PCKGD,National,BACON,PREMIUM,12 OZ
29258,1026264,3825,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
29261,1026297,4180,MEAT,National,CHICKEN,CHICKEN WINGS, 
29270,1026358,69,DELI,Private,CHICKEN/POULTRY,CHIX:FRD 8PC/CUT UP (COLD), 
29273,1026371,4329,MEAT,National,LAMB,RIB, 
29283,1026470,3882,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
29328,1026910,3425,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
29361,1027168,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,8 OZ
29402,1027521,5117,MEAT-PCKGD,National,FROZEN MEAT,BROTH,26 OZ
29407,1027565,2851,MEAT,National,BEEF,GRND/PATTY - BEEF, 
29416,1027643,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,16 OZ
29427,1027725,328,DELI,National,DELI MEATS,MEAT: GIFT PACK,4 OZ
29443,1027845,3665,MEAT,National,BEEF,GRND/PATTY - SIRLOIN (90%+), 
29448,1027876,3291,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
29458,1027965,3002,MEAT,National,LAMB,CHUCK/SHOULDER, 
29464,1028078,2936,MEAT,National,BEEF,ROUND/LEG - STK/CHP/SLC, 
29467,1028090,4549,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
29468,1028094,2978,MEAT,National,BEEF,VARIETY MEAT - INTERNAL, 
29487,1028288,3972,MEAT,National,TURKEY,OTHER, 
29511,1028495,2789,MEAT,National,TURKEY,TURKEY BREAST BONELESS, 
29554,1028905,2914,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
29564,1028995,4210,DELI,National,DELI MEATS,MEAT:HAM BULK, 
29574,1029135,4314,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
29590,1029268,69,DELI,Private,DELI MEATS,MEAT: BEEF PPK/PRESLCD,7 OZ
29608,1029424,4649,MEAT,National,TURKEY,TURKEY WINGS, 
29619,1029479,69,MEAT-PCKGD,Private,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
29642,1029650,935,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),4 OZ
29676,1029945,3054,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
29713,1030289,2952,MEAT,National,BEEF,FLNK/PLT/SHNK - WH/HALF, 
29742,1030539,3425,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
29765,1030786,1161,MEAT-PCKGD,National,LUNCHMEAT,MEAT SNACKS,2 OZ
29785,1030995,2770,MEAT,National,TURKEY,WHOLE HENS (UNDER 15LBS), 
29787,1031007,2777,MEAT,National,TURKEY,TURKEY BREAST BONE IN, 
29848,1031522,5248,MEAT,National,TURKEY,TURKEY BREAST BONELESS,48 OZ
29912,1032053,2995,MEAT,National,LAMB,CHUCK/SHOULDER, 
29913,1032060,4501,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
29931,1032195,4297,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
29938,1032248,4180,MEAT,National,CHICKEN,CHICKEN WINGS, 
29947,1032344,2925,MEAT,National,BEEF,CHOICE BEEF, 
29975,1032560,2326,NUTRITION,National,PREPARED/PKGD FOODS,MEAT - CAN/POUCH,5OZ
29991,1032703,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,10.5 OZ
30012,1032929,2853,MEAT,National,BEEF,GRND/PATTY - CHUCK, 
30016,1032969,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,1LB
30020,1033013,2877,MEAT,National,BEEF,CHOICE BEEF, 
30027,1033078,4839,MEAT,National,SMOKED MEATS,MARINATED, 
30050,1033248,1771,GROCERY,National,SEAFOOD - SHELF STABLE,SEAFOOD-FRE-NON RW-ALL,12 OZ
30075,1033561,4179,MEAT,National,CHICKEN,CHICKEN DRUMS, 
30088,1033675,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,16 OZ
30089,1033677,1251,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,3/3 OZ
30109,1033815,2782,MEAT,National,TURKEY,TURKEY DRUMS, 
30110,1033826,2886,MEAT,National,BEEF,RIB - SPARE RIB/BACK RIB, 
30146,1034166,3003,MEAT,National,LAMB,CHUCK/SHOULDER, 
30149,1034191,3413,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
30156,1034258,3061,MEAT,National,PORK,VARIETY MEAT - INTERNAL, 
30171,1034379,4723,MEAT,National,BEEF,GRND/PATTY - SIRLOIN (90%+), 
30184,1034478,2832,MEAT,National,BEEF,NATURAL BEEF, 
30195,1034567,4344,MEAT,National,PORK,LOIN - WH/HALF BONELESS, 
30223,1034849,2997,MEAT,National,LAMB,LOIN, 
30229,1034875,4307,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
30234,1034949,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,4.5 OZ
30240,1034986,3012,MEAT,National,PORK,SHLDR - BUTT, 
30263,1035191,2911,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
30268,1035216,3002,MEAT,National,LAMB,CHUCK/SHOULDER, 
30280,1035298,4298,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
30282,1035321,2777,MEAT,National,TURKEY,TURKEY BREAST BONE IN, 
30283,1035326,2971,MEAT,National,BEEF,CUBED MEATS, 
30311,1035580,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,1 LB
30312,1035584,4081,DELI,National,DELI MEATS,MEAT: CHICKEN BULK, 
30314,1035614,2219,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,9.6 OZ
30333,1035788,2515,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,6 OZ
30346,1035905,3829,MEAT,National,BEEF,NATURAL BEEF, 
30378,1036249,1089,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB
30386,1036319,3036,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
30394,1036364,4725,MEAT,National,BEEF,GRND/PATTY - ROUND, 
30440,1036661,1425,MEAT-PCKGD,National,LUNCHMEAT,HAM- NET WEIGHT,16 OZ
30444,1036686,2822,MEAT,National,BEEF,SELECT BEEF, 
30468,1036911,4330,MEAT,National,LAMB,THIN MEATS, 
30482,1037014,2065,MEAT,National,CHICKEN,CHICKEN LEGS/QUARTERS, 
30492,1037079,2855,MEAT,National,BEEF,GRND/PATTY - ROUND, 
